date,stock_price,stock_value,cash,total_equity,returns,cummax,drawdown
2023-12-07 00:00:00-05:00,192.45249938964844,96226.24969482422,3773.7503051757812,100000.0,,100000.0,0.0
2023-12-08 00:00:00-05:00,193.8789978027344,96939.4989013672,3773.7503051757812,100713.24920654298,0.007132492065429874,100713.24920654298,0.0
2023-12-11 00:00:00-05:00,191.3726959228516,95686.3479614258,3773.7503051757812,99460.09826660158,-0.012442761501730959,100713.24920654298,-0.012442761501730931
2023-12-12 00:00:00-05:00,192.88836669921875,96444.18334960938,3773.7503051757812,100217.93365478516,0.007619491649326626,100713.24920654298,-0.004918077369761278
2023-12-13 00:00:00-05:00,196.1079559326172,98053.9779663086,3773.7503051757812,101827.72827148438,0.016062939615621996,101827.72827148438,0.0
2023-12-14 00:00:00-05:00,196.25657653808597,98128.28826904298,3773.7503051757812,101902.03857421876,0.0007297649078084056,101902.03857421876,0.0
2023-12-15 00:00:00-05:00,195.7216339111328,97860.8169555664,3773.7503051757812,101634.56726074219,-0.0026247886422975375,101902.03857421876,-0.002624788642297558
2023-12-18 00:00:00-05:00,194.0573272705078,97028.6636352539,3773.7503051757812,100802.41394042969,-0.008187699743706478,101902.03857421876,-0.010790997404710236
2023-12-19 00:00:00-05:00,195.09750366210935,97548.75183105467,3773.7503051757812,101322.50213623045,0.005159481558726586,101902.03857421876,-0.0056871917980935585
2023-12-20 00:00:00-05:00,193.0072784423828,96503.6392211914,3773.7503051757812,100277.38952636719,-0.010314713788434515,101902.03857421876,-0.015943243830870854
2023-12-21 00:00:00-05:00,192.85862731933597,96429.31365966798,3773.7503051757812,100203.06396484376,-0.0007411996051600589,101902.03857421876,-0.01667262630999848
2023-12-22 00:00:00-05:00,191.7887725830078,95894.3862915039,3773.7503051757812,99668.13659667969,-0.005338433247427998,101902.03857421876,-0.02192205385481125
2023-12-26 00:00:00-05:00,191.2439117431641,95621.95587158205,3773.7503051757812,99395.70617675783,-0.0027333752714198134,101902.03857421876,-0.024595507926325626
2023-12-27 00:00:00-05:00,191.3429718017578,95671.4859008789,3773.7503051757812,99445.23620605469,0.0004983115589398679,101902.03857421876,-0.02410945259328353
2023-12-28 00:00:00-05:00,191.76893615722656,95884.46807861328,3773.7503051757812,99658.21838378906,0.0021417031711108425,101902.03857421876,-0.022019384713245462
2023-12-29 00:00:00-05:00,190.72879028320312,95364.39514160156,3773.7503051757812,99138.14544677734,-0.0052185654675150905,101902.03857421876,-0.027123040580080075
2024-01-02 00:00:00-05:00,183.9032287597656,91951.6143798828,3773.7503051757812,95725.36468505858,-0.03442449670950243,101902.03857421876,-0.06061384026838188
2024-01-03 00:00:00-05:00,182.52622985839844,91263.11492919922,3773.7503051757812,95036.865234375,-0.007192445314246454,101902.03857421876,-0.0673703238512115
2024-01-04 00:00:00-05:00,180.2081298828125,90104.06494140625,3773.7503051757812,93877.81524658203,-0.012195793547425837,101902.03857421876,-0.07874448283772473
2024-01-05 00:00:00-05:00,179.48497009277344,89742.48504638672,3773.7503051757812,93516.2353515625,-0.0038516010845565107,101902.03857421876,-0.08229279158678063
2024-01-08 00:00:00-05:00,183.8239898681641,91911.99493408205,3773.7503051757812,95685.74523925783,0.023199285980015416,101902.03857421876,-0.06100263961288073
2024-01-09 00:00:00-05:00,183.40789794921875,91703.94897460938,3773.7503051757812,95477.69927978516,-0.0021742628324883384,101902.03857421876,-0.06304426667337515
2024-01-10 00:00:00-05:00,184.44808959960935,92224.04479980467,3773.7503051757812,95997.79510498045,0.0054473016119840345,101902.03857421876,-0.05794038619686736
2024-01-11 00:00:00-05:00,183.8537139892578,91926.8569946289,3773.7503051757812,95700.60729980469,-0.0030957774066662225,101902.03857421876,-0.06085679306501176
2024-01-12 00:00:00-05:00,184.18060302734372,92090.30151367186,3773.7503051757812,95864.05181884764,0.001707873373581803,101902.03857421876,-0.05925285538790717
2024-01-16 00:00:00-05:00,181.9120330810547,90956.01654052734,3773.7503051757812,94729.76684570312,-0.011832224401363223,101902.03857421876,-0.07038398670789915
2024-01-17 00:00:00-05:00,180.97091674804688,90485.45837402344,3773.7503051757812,94259.20867919922,-0.004967373848500656,101902.03857421876,-0.07500173698147372
2024-01-18 00:00:00-05:00,186.86524963378903,93432.62481689452,3773.7503051757812,97206.3751220703,0.03126661558237176,101902.03857421876,-0.046080171877311886
2024-01-19 00:00:00-05:00,189.7678375244141,94883.91876220705,3773.7503051757812,98657.66906738283,0.014930028441962007,101902.03857421876,-0.031838121712088725
2024-01-22 00:00:00-05:00,192.0760498046875,96038.02490234375,3773.7503051757812,99811.77520751953,0.011698088461308043,101902.03857421876,-0.020512478415010534
2024-01-23 00:00:00-05:00,193.35400390625,96677.001953125,3773.7503051757812,100450.75225830078,0.006401820320826257,101902.03857421876,-0.014241975295331914
2024-01-24 00:00:00-05:00,192.68032836914065,96340.16418457033,3773.7503051757812,100113.91448974611,-0.0033532627778488644,101902.03857421876,-0.01754748098753985
2024-01-25 00:00:00-05:00,192.3534240722656,96176.7120361328,3773.7503051757812,99950.46234130858,-0.001632661646191802,101902.03857421876,-0.019151493534535966
2024-01-26 00:00:00-05:00,190.6197967529297,95309.89837646484,3773.7503051757812,99083.64868164062,-0.008672432716799072,101902.03857421876,-0.027657836212230526
2024-01-29 00:00:00-05:00,189.93624877929688,94968.12438964844,3773.7503051757812,98741.87469482422,-0.003449348014166631,101902.03857421876,-0.031011782723982403
2024-01-30 00:00:00-05:00,186.28077697753903,93140.38848876952,3773.7503051757812,96914.1387939453,-0.01851024103530341,101902.03857421876,-0.04894798818613042
2024-01-31 00:00:00-05:00,182.67481994628903,91337.40997314452,3773.7503051757812,95111.1602783203,-0.018603874915077312,101902.03857421876,-0.06664124085164828
2024-02-01 00:00:00-05:00,185.11183166503903,92555.91583251952,3773.7503051757812,96329.6661376953,0.012811386758497356,101902.03857421876,-0.05468362080376749
2024-02-02 00:00:00-05:00,184.11126708984372,92055.63354492186,3773.7503051757812,95829.38385009764,-0.005193439442451098,101902.03857421876,-0.0595930641730803
2024-02-05 00:00:00-05:00,185.9241180419922,92962.0590209961,3773.7503051757812,96735.80932617188,0.009458742607508785,101902.03857421876,-0.05069799702077743
2024-02-06 00:00:00-05:00,187.52899169921875,93764.49584960938,3773.7503051757812,97538.24615478516,0.008295137387103857,101902.03857421876,-0.04282340648421187
2024-02-07 00:00:00-05:00,187.63796997070312,93818.98498535156,3773.7503051757812,97592.73529052734,0.0005586437924638421,101902.03857421876,-0.042288685721952525
2024-02-08 00:00:00-05:00,186.5581817626953,93279.09088134766,3773.7503051757812,97052.84118652344,-0.005532113659860838,101902.03857421876,-0.04758685356587336
2024-02-09 00:00:00-05:00,187.32192993164065,93660.96496582033,3773.7503051757812,97434.71527099611,0.00393470278462793,101902.03857421876,-0.04383939090648271
2024-02-12 00:00:00-05:00,185.6356658935547,92817.83294677734,3773.7503051757812,96591.58325195312,-0.008653302025853682,101902.03857421876,-0.05211333744219309
2024-02-13 00:00:00-05:00,183.54275512695312,91771.37756347656,3773.7503051757812,95545.12786865234,-0.0108338154119616,101902.03857421876,-0.0623825665758047
2024-02-14 00:00:00-05:00,182.6599578857422,91329.9789428711,3773.7503051757812,95103.72924804688,-0.004619792033899062,101902.03857421876,-0.06671416412558269
2024-02-15 00:00:00-05:00,182.3722686767578,91186.1343383789,3773.7503051757812,94959.88464355469,-0.0015125022502221475,101902.03857421876,-0.0681257610524432
2024-02-16 00:00:00-05:00,180.8348388671875,90417.41943359375,3773.7503051757812,94191.16973876953,-0.008095154155574602,101902.03857421876,-0.07566942667033243
2024-02-20 00:00:00-05:00,180.09091186523438,90045.45593261719,3773.7503051757812,93819.20623779297,-0.0039490273027521505,101902.03857421876,-0.07931963334117983
2024-02-21 00:00:00-05:00,180.84475708007807,90422.37854003903,3773.7503051757812,94196.12884521481,0.004017542063471602,101902.03857421876,-0.07562076124111561
2024-02-22 00:00:00-05:00,182.878173828125,91439.0869140625,3773.7503051757812,95212.83721923828,0.010793526087405914,101902.03857421876,-0.06564344981291526
2024-02-23 00:00:00-05:00,181.0431671142578,90521.5835571289,3773.7503051757812,94295.33386230469,-0.00963634089404286,101902.03857421876,-0.07464722804709988
2024-02-26 00:00:00-05:00,179.69415283203125,89847.07641601562,3773.7503051757812,93620.8267211914,-0.007153133813580181,101902.03857421876,-0.08126640024964629
2024-02-27 00:00:00-05:00,181.15223693847656,90576.11846923828,3773.7503051757812,94349.86877441406,0.007787178117896643,101902.03857421876,-0.07411205806549391
2024-02-28 00:00:00-05:00,179.95204162597656,89976.02081298828,3773.7503051757812,93749.77111816406,-0.0063603443655528835,101902.03857421876,-0.08000102422011042
2024-02-29 00:00:00-05:00,179.28746032714844,89643.73016357422,3773.7503051757812,93417.48046875,-0.0035444422471734294,101902.03857421876,-0.08326190745722098
2024-03-01 00:00:00-05:00,178.206298828125,89103.1494140625,3773.7503051757812,92876.89971923828,-0.005786719431943532,101902.03857421876,-0.0885668135913411
2024-03-04 00:00:00-05:00,173.68319702148438,86841.59851074219,3773.7503051757812,90615.34881591797,-0.024349982720750285,101902.03857421876,-0.11076019593151035
2024-03-05 00:00:00-05:00,168.74346923828125,84371.73461914062,3773.7503051757812,88145.4849243164,-0.027256573239253457,101902.03857421876,-0.13499782577836247
2024-03-06 00:00:00-05:00,167.75155639648438,83875.77819824219,3773.7503051757812,87649.52850341797,-0.005626566367231134,101902.03857421876,-0.13986481791941976
2024-03-07 00:00:00-05:00,167.63255310058594,83816.27655029297,3773.7503051757812,87590.02685546875,-0.0006788587339280339,101902.03857421876,-0.14044872820013393
2024-03-08 00:00:00-05:00,169.34854125976562,84674.27062988281,3773.7503051757812,88448.0209350586,0.009795568175879232,101902.03857421876,-0.13202893511655459
2024-03-11 00:00:00-04:00,171.35218811035156,85676.09405517578,3773.7503051757812,89449.84436035156,0.011326691255517662,101902.03857421876,-0.12219769484589693
2024-03-12 00:00:00-04:00,171.82830810546875,85914.15405273438,3773.7503051757812,89687.90435791016,0.002661379673278841,101902.03857421876,-0.1198615296338025
2024-03-13 00:00:00-04:00,169.7453155517578,84872.6577758789,3773.7503051757812,88646.40808105469,-0.011612449686629445,101902.03857421876,-0.130082093338197
2024-03-14 00:00:00-04:00,171.60015869140625,85800.07934570312,3773.7503051757812,89573.8296508789,0.01046203213305863,101902.03857421876,-0.12098098424557815
2024-03-15 00:00:00-04:00,171.22320556640625,85611.60278320312,3773.7503051757812,89385.3530883789,-0.0021041476426161276,101902.03857421876,-0.12283057003539262
2024-03-18 00:00:00-04:00,172.31436157226562,86157.18078613281,3773.7503051757812,89930.9310913086,0.0061036622229400095,101902.03857421876,-0.11747662412259988
2024-03-19 00:00:00-04:00,174.65524291992188,87327.62145996094,3773.7503051757812,91101.37176513672,0.013014884418796502,101902.03857421876,-0.1059906843886695
2024-03-20 00:00:00-04:00,177.22430419921875,88612.15209960938,3773.7503051757812,92385.90240478516,0.014100014245230108,101902.03857421876,-0.09338514030318126
2024-03-21 00:00:00-04:00,169.9833526611328,84991.6763305664,3773.7503051757812,88765.42663574219,-0.03918861725439449,101902.03857421876,-0.12891412303698646
2024-03-22 00:00:00-04:00,170.8860321044922,85443.0160522461,3773.7503051757812,89216.76635742188,0.005084634173300406,101902.03857421876,-0.12448497001910093
2024-03-25 00:00:00-04:00,169.46759033203125,84733.79516601562,3773.7503051757812,88507.5454711914,-0.007949412595712912,101902.03857421876,-0.13144480022616709
2024-03-26 00:00:00-04:00,168.3367919921875,84168.39599609375,3773.7503051757812,87942.14630126953,-0.00638814653498565,101902.03857421876,-0.13699325811604607
2024-03-27 00:00:00-04:00,171.9076690673828,85953.8345336914,3773.7503051757812,89727.58483886719,0.020302421679375016,101902.03857421876,-0.11947213133017455
2024-03-28 00:00:00-04:00,170.0924530029297,85046.22650146484,3773.7503051757812,88819.97680664062,-0.010115150584476873,101902.03857421876,-0.12837880331559828
2024-04-01 00:00:00-04:00,168.6542205810547,84327.11029052734,3773.7503051757812,88100.86059570312,-0.008096334144547246,101902.03857421876,-0.13543573977142534
2024-04-02 00:00:00-04:00,167.4738311767578,83736.9155883789,3773.7503051757812,87510.66589355469,-0.0066990798745639735,101902.03857421876,-0.14122752480738984
2024-04-03 00:00:00-04:00,168.27728271484375,84138.64135742188,3773.7503051757812,87912.39166259766,0.004590592071732402,101902.03857421876,-0.1372852506913487
2024-04-04 00:00:00-04:00,167.45401000976562,83727.00500488281,3773.7503051757812,87500.7553100586,-0.004682347331863013,101902.03857421876,-0.14132478079593294
2024-04-05 00:00:00-04:00,168.2078399658203,84103.91998291016,3773.7503051757812,87877.67028808594,0.0043075625655086824,101902.03857421876,-0.13762598356575956
2024-04-08 00:00:00-04:00,167.08700561523438,83543.50280761719,3773.7503051757812,87317.25311279297,-0.006377242062241439,101902.03857421876,-0.1431255514167481
2024-04-09 00:00:00-04:00,168.29708862304688,84148.54431152344,3773.7503051757812,87922.29461669922,0.006929231994101892,101902.03857421876,-0.1371880695726967
2024-04-10 00:00:00-04:00,166.4224090576172,83211.2045288086,3773.7503051757812,86984.95483398438,-0.010661002272531861,101902.03857421876,-0.14638650952374974
2024-04-11 00:00:00-04:00,173.6236572265625,86811.82861328125,3773.7503051757812,90585.57891845703,0.0413936420539005,101902.03857421876,-0.11105233824659519
2024-04-12 00:00:00-04:00,175.1214599609375,87560.72998046875,3773.7503051757812,91334.48028564453,0.008267335442671664,101902.03857421876,-0.10370310973590108
2024-04-15 00:00:00-04:00,171.2926788330078,85646.3394165039,3773.7503051757812,89420.08972167969,-0.02096021741162457,101902.03857421876,-0.12248968742119956
2024-04-16 00:00:00-04:00,168.0094757080078,84004.7378540039,3773.7503051757812,87778.48815917969,-0.018358308156584124,101902.03857421876,-0.13859929215010167
2024-04-17 00:00:00-04:00,166.64064025878906,83320.32012939453,3773.7503051757812,87094.07043457031,-0.007797100849677774,101902.03857421876,-0.1453157203411912
2024-04-18 00:00:00-04:00,165.68836975097656,82844.18487548828,3773.7503051757812,86617.93518066406,-0.005466907810491528,101902.03857421876,-0.14998820050516226
2024-04-19 00:00:00-04:00,163.66490173339844,81832.45086669922,3773.7503051757812,85606.201171875,-0.011680421689559184,101902.03857421876,-0.15991669676436301
2024-04-22 00:00:00-04:00,164.4980926513672,82249.0463256836,3773.7503051757812,86022.79663085938,0.004866416839919729,101902.03857421876,-0.15582850123056166
2024-04-23 00:00:00-04:00,165.5495147705078,82774.7573852539,3773.7503051757812,86548.50769042969,0.006111299331806652,101902.03857421876,-0.15066951651420174
2024-04-24 00:00:00-04:00,167.65237426757812,83826.18713378906,3773.7503051757812,87599.93743896484,0.012148444572793293,101902.03857421876,-0.14035147221159083
2024-04-25 00:00:00-04:00,168.51535034179688,84257.67517089844,3773.7503051757812,88031.42547607422,0.004925666041828203,101902.03857421876,-0.13611713065035594
2024-04-26 00:00:00-04:00,167.93011474609375,83965.05737304688,3773.7503051757812,87738.80767822266,-0.0033240152169419224,101902.03857421876,-0.13898869045372964
2024-04-29 00:00:00-04:00,172.0961151123047,86048.05755615234,3773.7503051757812,89821.80786132812,0.02374092192755528,101902.03857421876,-0.11854748817504952
2024-04-30 00:00:00-04:00,168.95176696777344,84475.88348388672,3773.7503051757812,88249.6337890625,-0.01750325572040179,101902.03857421876,-0.13397577689491214
2024-05-01 00:00:00-04:00,167.93011474609375,83965.05737304688,3773.7503051757812,87738.80767822266,-0.00578842187675066,101902.03857421876,-0.13898869045372964
2024-05-02 00:00:00-04:00,171.62991333007812,85814.95666503906,3773.7503051757812,89588.70697021484,0.02108416265213675,101902.03857421876,-0.12083498795792684
2024-05-03 00:00:00-04:00,181.8961944580078,90948.0972290039,3773.7503051757812,94721.84753417969,0.05729673680491265,101902.03857421876,-0.0704617016548643
2024-05-06 00:00:00-04:00,180.2397003173828,90119.8501586914,3773.7503051757812,93893.60046386719,-0.008743991928721995,101902.03857421876,-0.07858957703303213
2024-05-07 00:00:00-04:00,180.9240875244141,90462.04376220705,3773.7503051757812,94235.79406738283,0.0036444827104837874,101902.03857421876,-0.07523151267726944
2024-05-08 00:00:00-04:00,181.2613677978516,90630.6838989258,3773.7503051757812,94404.43420410158,0.0017895550028279583,101902.03857421876,-0.0735765886043234
2024-05-09 00:00:00-04:00,183.0765686035156,91538.2843017578,3773.7503051757812,95312.03460693358,0.00961395945522825,101902.03857421876,-0.06466999148879106
2024-05-10 00:00:00-04:00,181.8151397705078,90907.5698852539,3773.7503051757812,94681.32019042969,-0.006617363894338757,101902.03857421876,-0.07085941051640472
2024-05-13 00:00:00-04:00,185.0233154296875,92511.65771484375,3773.7503051757812,96285.40802001953,0.016941967289467286,101902.03857421876,-0.05511794104205725
2024-05-14 00:00:00-04:00,186.1655731201172,93082.7865600586,3773.7503051757812,96856.53686523438,0.005931624084680509,101902.03857421876,-0.04951325586395975
2024-05-15 00:00:00-04:00,188.4401397705078,94220.0698852539,3773.7503051757812,97993.82019042969,0.011741936703536293,101902.03857421876,-0.03835270067676406
2024-05-16 00:00:00-04:00,188.559326171875,94279.6630859375,3773.7503051757812,98053.41339111328,0.0006081322329081207,101902.03857421876,-0.03776789195735664
2024-05-17 00:00:00-04:00,188.589111328125,94294.5556640625,3773.7503051757812,98068.30596923828,0.0001518823017980786,101902.03857421876,-0.037621745929923116
2024-05-20 00:00:00-04:00,189.751220703125,94875.6103515625,3773.7503051757812,98649.36065673828,0.005924999741325765,101902.03857421876,-0.0319196550235003
2024-05-21 00:00:00-04:00,191.05239868164065,95526.19934082033,3773.7503051757812,99299.94964599611,0.00659496407200888,101902.03857421876,-0.025535199929562404
2024-05-22 00:00:00-04:00,189.61215209960935,94806.07604980467,3773.7503051757812,98579.82635498045,-0.0072520005657896736,101902.03857421876,-0.03260201921101538
2024-05-23 00:00:00-04:00,185.61929321289065,92809.64660644533,3773.7503051757812,96583.39691162111,-0.020251906674802922,101902.03857421876,-0.052193672835346726
2024-05-24 00:00:00-04:00,188.6983795166016,94349.1897583008,3773.7503051757812,98122.94006347658,0.01594003939687716,101902.03857421876,-0.037085602639732665
2024-05-28 00:00:00-04:00,188.70831298828125,94354.15649414062,3773.7503051757812,98127.9067993164,5.06174788139635e-05,101902.03857421876,-0.0370368623406246
2024-05-29 00:00:00-04:00,189.00628662109372,94503.14331054686,3773.7503051757812,98276.89361572264,0.001518292005463051,101902.03857421876,-0.03557480310716066
2024-05-30 00:00:00-04:00,189.99954223632807,94999.77111816403,3773.7503051757812,98773.52142333981,0.00505335271950158,101902.03857421876,-0.030701222415686444
2024-05-31 00:00:00-04:00,190.9530487060547,95476.52435302734,3773.7503051757812,99250.27465820312,0.004826731172415721,101902.03857421876,-0.026022677790535746
2024-06-03 00:00:00-04:00,192.72103881835935,96360.51940917967,3773.7503051757812,100134.26971435545,0.008906726547575072,101902.03857421876,-0.01734772811807669
2024-06-04 00:00:00-04:00,193.0388946533203,96519.44732666016,3773.7503051757812,100293.19763183594,0.001587148115563597,101902.03857421876,-0.015788113416504938
2024-06-05 00:00:00-04:00,194.54864501953125,97274.32250976562,3773.7503051757812,101048.0728149414,0.0075266837724778934,101902.03857421876,-0.008380261781076986
2024-06-06 00:00:00-04:00,193.1680145263672,96584.0072631836,3773.7503051757812,100357.75756835938,-0.0068315528178976015,101902.03857421876,-0.015154564397989316
2024-06-07 00:00:00-04:00,195.56173706054688,97780.86853027344,3773.7503051757812,101554.61883544922,0.011925946694002043,101902.03857421876,-0.003409350231168418
2024-06-10 00:00:00-04:00,191.81716918945312,95908.58459472656,3773.7503051757812,99682.33489990234,-0.01843622630872721,101902.03857421876,-0.021782720987468116
2024-06-11 00:00:00-04:00,205.75254821777344,102876.27410888672,3773.7503051757812,106650.0244140625,0.06989893967829786,106650.0244140625,0.0
2024-06-12 00:00:00-04:00,211.6326141357422,105816.3070678711,3773.7503051757812,109590.05737304688,0.027567110041811782,109590.05737304688,0.0
2024-06-13 00:00:00-04:00,212.79470825195312,106397.35412597656,3773.7503051757812,110171.10443115234,0.005302005236912821,110171.10443115234,0.0
2024-06-14 00:00:00-04:00,211.0565185546875,105528.25927734375,3773.7503051757812,109302.00958251953,-0.007888591596863948,110171.10443115234,-0.00788859159686398
2024-06-17 00:00:00-04:00,215.2083282470703,107604.16412353516,3773.7503051757812,111377.91442871094,0.018992375841216047,111377.91442871094,0.0
2024-06-18 00:00:00-04:00,212.8443603515625,106422.18017578125,3773.7503051757812,110195.93048095703,-0.010612372783389223,111377.91442871094,-0.010612372783389227
2024-06-20 00:00:00-04:00,208.2654571533203,104132.72857666016,3773.7503051757812,107906.47888183594,-0.02077619009276155,111377.91442871094,-0.031168078201867778
2024-06-21 00:00:00-04:00,206.09027099609372,103045.13549804686,3773.7503051757812,106818.88580322264,-0.010079034084730654,111377.91442871094,-0.040932968164046284
2024-06-24 00:00:00-04:00,206.7358856201172,103367.9428100586,3773.7503051757812,107141.69311523438,0.0030220059831591595,111377.91442871094,-0.03803466185558734
2024-06-25 00:00:00-04:00,207.65960693359372,103829.80346679686,3773.7503051757812,107603.55377197264,0.004310746295949519,111377.91442871094,-0.0338878733373494
2024-06-26 00:00:00-04:00,211.8114013671875,105905.70068359375,3773.7503051757812,109679.45098876953,0.01929208789140935,111377.91442871094,-0.015249553276817126
2024-06-27 00:00:00-04:00,212.6556701660156,106327.8350830078,3773.7503051757812,110101.58538818358,0.0038488011711261816,111377.91442871094,-0.011459444604201952
2024-06-28 00:00:00-04:00,209.1991271972656,104599.5635986328,3773.7503051757812,108373.31390380858,-0.01569706265610671,111377.91442871094,-0.026976627640352316
2024-07-01 00:00:00-04:00,215.28778076171875,107643.89038085938,3773.7503051757812,111417.64068603516,0.02809111092541383,111417.64068603516,0.0
2024-07-02 00:00:00-04:00,218.78404235839844,109392.02117919922,3773.7503051757812,113165.771484375,0.015689892440515107,113165.771484375,0.0
2024-07-03 00:00:00-04:00,220.05538940429688,110027.69470214844,3773.7503051757812,113801.44500732422,0.00561718896633856,113801.44500732422,0.0
2024-07-05 00:00:00-04:00,224.8130645751953,112406.53228759766,3773.7503051757812,116180.28259277344,0.020903404041100915,116180.28259277344,0.0
2024-07-08 00:00:00-04:00,226.28309631347656,113141.54815673828,3773.7503051757812,116915.29846191406,0.006326511286919079,116915.29846191406,0.0
2024-07-09 00:00:00-04:00,227.1372833251953,113568.64166259766,3773.7503051757812,117342.39196777344,0.0036530164270889287,117342.39196777344,0.0
2024-07-10 00:00:00-04:00,231.4082794189453,115704.13970947266,3773.7503051757812,119477.89001464844,0.018198862415055306,119477.89001464844,0.0
2024-07-11 00:00:00-04:00,226.03477478027344,113017.38739013672,3773.7503051757812,116791.1376953125,-0.022487443651762917,119477.89001464844,-0.022487443651762945
2024-07-12 00:00:00-04:00,228.98475646972656,114492.37823486328,3773.7503051757812,118266.12854003906,0.012629304533144925,119477.89001464844,-0.010142139892668078
2024-07-15 00:00:00-04:00,232.81871032714844,116409.35516357422,3773.7503051757812,120183.10546875,0.016209010579575578,120183.10546875,0.0
2024-07-16 00:00:00-04:00,233.23587036132807,116617.93518066403,3773.7503051757812,120391.68548583981,0.0017355186178313886,120391.68548583981,0.0
2024-07-17 00:00:00-04:00,227.3359375,113667.96875,3773.7503051757812,117441.71905517578,-0.024503074433748995,120391.68548583981,-0.024503074433749012
2024-07-18 00:00:00-04:00,222.6676483154297,111333.82415771484,3773.7503051757812,115107.57446289062,-0.01987491847925471,120391.68548583981,-0.04389099630614188
2024-07-19 00:00:00-04:00,222.7967834472656,111398.3917236328,3773.7503051757812,115172.14202880858,0.0005609323818978051,120391.68548583981,-0.04335468380534589
2024-07-22 00:00:00-04:00,222.4491424560547,111224.57122802734,3773.7503051757812,114998.32153320312,-0.001509223433232454,120391.68548583981,-0.04479847533383893
2024-07-23 00:00:00-04:00,223.4920654296875,111746.03271484375,3773.7503051757812,115519.78302001953,0.004534513894325354,120391.68548583981,-0.04046710074835944
2024-07-24 00:00:00-04:00,217.0657196044922,108532.8598022461,3773.7503051757812,112306.61010742188,-0.027814914715004413,120391.68548583981,-0.06715642650728473
2024-07-25 00:00:00-04:00,216.0227813720703,108011.39068603516,3773.7503051757812,111785.14099121094,-0.004643262900662304,120391.68548583981,-0.0714878644642047
2024-07-26 00:00:00-04:00,216.4896240234375,108244.81201171875,3773.7503051757812,112018.56231689453,0.002088124804547453,120391.68548583981,-0.06954901524266899
2024-07-29 00:00:00-04:00,216.76773071289065,108383.86535644533,3773.7503051757812,112157.61566162111,0.0012413419869932163,120391.68548583981,-0.06839400736845053
2024-07-30 00:00:00-04:00,217.32394409179688,108661.97204589844,3773.7503051757812,112435.72235107422,0.0024796059350276067,120391.68548583981,-0.06608399162001397
2024-07-31 00:00:00-04:00,220.58181762695312,110290.90881347656,3773.7503051757812,114064.65911865234,0.014487715589996064,120391.68548583981,-0.05255368210566037
2024-08-01 00:00:00-04:00,216.8869171142578,108443.4585571289,3773.7503051757812,112217.20886230469,-0.016196517577156788,120391.68548583981,-0.06789901304684857
2024-08-02 00:00:00-04:00,218.37680053710935,109188.40026855467,3773.7503051757812,112962.15057373045,0.006638391018438661,120391.68548583981,-0.06171136222678106
2024-08-05 00:00:00-04:00,207.85824584960935,103929.12292480467,3773.7503051757812,107702.87322998045,-0.046557871968958886,120391.68548583981,-0.10539608449415544
2024-08-06 00:00:00-04:00,205.83200073242188,102916.00036621094,3773.7503051757812,106689.75067138672,-0.009406643743202547,120391.68548583981,-0.11381130481859301
2024-08-07 00:00:00-04:00,208.40451049804688,104202.25524902344,3773.7503051757812,107976.00555419922,0.012056030450143806,120391.68548583981,-0.10312738692491268
2024-08-08 00:00:00-04:00,211.87098693847656,105935.49346923828,3773.7503051757812,109709.24377441406,0.016052068339801995,120391.68548583981,-0.0887307264477346
